"Grau de Instrução";"Masculino(M)";"%M/T";"Feminino(F)";"%F/T";"Não Informado(N)";"%N/T";"Total(T)";"%T/TT";
"ANALFABETO";"481";"50,261";"476";"49,739";"0";"0,000";"957";"9,055"
"ENSINO FUNDAMENTAL COMPLETO";"150";"53,004";"133";"46,996";"0";"0,000";"283";"2,678"
"ENSINO FUNDAMENTAL INCOMPLETO";"1.299";"48,706";"1.368";"51,294";"0";"0,000";"2.667";"25,234"
"ENSINO MÉDIO COMPLETO";"1.099";"42,796";"1.469";"57,204";"0";"0,000";"2.568";"24,297"
"ENSINO MÉDIO INCOMPLETO";"785";"46,950";"887";"53,050";"0";"0,000";"1.672";"15,820"
"LÊ E ESCREVE";"886";"52,738";"794";"47,262";"0";"0,000";"1.680";"15,896"
"SUPERIOR COMPLETO";"132";"27,789";"343";"72,211";"0";"0,000";"475";"4,494"
"SUPERIOR INCOMPLETO";"101";"37,828";"166";"62,172";"0";"0,000";"267";"2,526"
"TOTAL(TT)";"4.933";"46,674";"5.636";"53,326";"0";"0,000";"10.569";"100,000"
