"Grau de Instrução";"Masculino(M)";"%M/T";"Feminino(F)";"%F/T";"Não Informado(N)";"%N/T";"Total(T)";"%T/TT";
"ANALFABETO";"1.507";"52,037";"1.389";"47,963";"0";"0,000";"2.896";"5,043"
"ENSINO FUNDAMENTAL COMPLETO";"2.310";"48,683";"2.435";"51,317";"0";"0,000";"4.745";"8,263"
"ENSINO FUNDAMENTAL INCOMPLETO";"8.341";"48,607";"8.819";"51,393";"0";"0,000";"17.160";"29,882"
"ENSINO MÉDIO COMPLETO";"4.741";"42,008";"6.545";"57,992";"0";"0,000";"11.286";"19,653"
"ENSINO MÉDIO INCOMPLETO";"4.183";"48,409";"4.458";"51,591";"0";"0,000";"8.641";"15,047"
"LÊ E ESCREVE";"3.722";"48,501";"3.952";"51,499";"0";"0,000";"7.674";"13,363"
"SUPERIOR COMPLETO";"895";"35,572";"1.621";"64,428";"0";"0,000";"2.516";"4,381"
"SUPERIOR INCOMPLETO";"1.046";"41,707";"1.462";"58,293";"0";"0,000";"2.508";"4,367"
"TOTAL(TT)";"26.745";"46,573";"30.681";"53,427";"0";"0,000";"57.426";"100,000"
